bodyPart,equipment,gifUrl,id,name,target,secondaryMuscles,instructions
lower legs,leverage machine,https://v2.exercisedb.io/image/s2wvMwHd1aGHB3,0594,lever seated calf raise,calves,"['soleus', 'ankle stabilizers']","['Adjust the seat height so that your knees are slightly bent and your feet are flat on the footplate.', 'Place your toes on the footplate with your heels hanging off the edge.', 'Grasp the handles or the sides of the seat for stability.', 'Push through the balls of your feet to raise your heels as high as possible.', 'Pause for a moment at the top, then slowly lower your heels back down to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,leverage machine,https://v2.exercisedb.io/image/QXee6DI4trLISe,0595,lever seated crunch (chest pad),abs,['obliques'],"['Adjust the seat height and chest pad position according to your comfort.', 'Sit on the machine with your back against the chest pad and your feet flat on the floor.', 'Grasp the handles or side bars for stability.', 'Engage your abs and slowly lean back, allowing the chest pad to move with you.', 'Pause for a moment at the maximum contraction, feeling the tension in your abs.', 'Slowly return to the starting position by contracting your abs and pulling yourself back up.', 'Repeat for the desired number of repetitions.']"
chest,leverage machine,https://v2.exercisedb.io/image/YI5q258QxGJbht,0596,lever seated fly,pectorals,"['deltoids', 'trapezius']","['Adjust the seat height and position yourself on the machine with your back against the pad.', 'Grasp the handles with a pronated grip and keep your elbows slightly bent.', 'Exhale and push the handles forward, bringing them together in front of your chest.', 'Pause for a moment, squeezing your chest muscles.', 'Inhale and slowly return to the starting position, allowing your chest muscles to stretch.', 'Repeat for the desired number of repetitions.']"
upper legs,leverage machine,https://v2.exercisedb.io/image/NmGhfI9QGWo6bD,0597,lever seated hip abduction,abductors,"['glutes', 'hamstrings']","['Adjust the seat height so that your knees are at a 90-degree angle.', 'Sit on the machine with your back against the backrest and your feet on the footrests.', 'Place your hands on the side handles for stability.', 'Engage your abductors and slowly push your legs apart, away from the midline of your body.', 'Pause for a moment at the end of the movement, then slowly bring your legs back together to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,leverage machine,https://v2.exercisedb.io/image/ix5k26b1fIhBxF,0598,lever seated hip adduction,adductors,"['hamstrings', 'glutes']","['Adjust the seat height and position yourself on the machine with your back against the backrest.', 'Place your feet on the footrests and grasp the handles for stability.', 'Engage your adductor muscles and slowly bring your legs together, squeezing your inner thighs.', 'Pause for a moment at the peak contraction, then slowly return to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,leverage machine,https://v2.exercisedb.io/image/qgosP8nooBUG1k,0599,lever seated leg curl,hamstrings,['calves'],"['Adjust the machine to fit your body and sit on it with your back against the backrest.', 'Place your lower legs under the padded lever, just above your ankles.', 'Grasp the handles on the sides of the machine for support.', 'Keeping your upper legs stationary, exhale and curl your legs up as far as possible.', 'Hold the contracted position for a brief pause as you squeeze your hamstrings.', 'Inhale and slowly lower the lever back to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,leverage machine,https://v2.exercisedb.io/image/2NdBVfBrXVnLcS,0600,lever seated leg raise crunch,abs,['hip flexors'],"['Sit on the leverage machine with your back against the backrest and your feet on the footrests.', 'Grasp the handles or sidebars for stability.', 'Engage your abs and slowly raise your legs up towards your chest, curling your torso forward at the same time.', 'Pause for a moment at the top, then slowly lower your legs and torso back to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,leverage machine,https://v2.exercisedb.io/image/siqF6z2ncb21RD,0601,lever seated reverse fly (parallel grip),delts,"['trapezius', 'rhomboids']","['Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the floor.', 'Grasp the handles with a parallel grip, palms facing each other, and keep your arms slightly bent.', 'Exhale and squeeze your shoulder blades together as you pull the handles back and outward, away from your body.', 'Pause for a moment at the peak contraction, then inhale and slowly return to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,leverage machine,https://v2.exercisedb.io/image/rGFB0Q1NpRFhx4,0602,lever seated reverse fly,delts,"['trapezius', 'rhomboids']","['Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the floor.', 'Grasp the handles with an overhand grip and keep your arms slightly bent.', 'Exhale and squeeze your shoulder blades together as you pull the handles back and outward, away from your body.', 'Pause for a moment at the peak contraction, then inhale and slowly return to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,leverage machine,https://v2.exercisedb.io/image/iverQ5GlLaToqh,0603,lever shoulder press,delts,"['triceps', 'chest']","['Adjust the seat height and position yourself on the machine with your back against the backrest.', 'Grasp the handles with an overhand grip and position your hands at shoulder level.', 'Push the handles upward until your arms are fully extended, but do not lock your elbows.', 'Pause for a moment at the top, then slowly lower the handles back down to the starting position.', 'Repeat for the desired number of repetitions.']"
back,leverage machine,https://v2.exercisedb.io/image/q5WzXUN5Q2HAsH,0604,lever shrug,traps,['shoulders'],"['Adjust the seat height and position yourself on the leverage machine with your back against the pad.', 'Grasp the handles with an overhand grip and keep your arms straight.', 'Keeping your back straight, lift your shoulders up towards your ears as high as possible.', 'Hold the contraction for a moment, then slowly lower your shoulders back down to the starting position.', 'Repeat for the desired number of repetitions.']"
lower legs,leverage machine,https://v2.exercisedb.io/image/gKXwE1v61HYh2D,0605,lever standing calf raise,calves,"['soleus', 'ankle stabilizers']","['Adjust the machine to your height and stand with your feet shoulder-width apart.', 'Place your shoulders under the pads and hold onto the handles for stability.', 'Raise your heels as high as possible by extending your ankles.', 'Pause for a moment at the top, then slowly lower your heels back down to the starting position.', 'Repeat for the desired number of repetitions.']"
back,leverage machine,https://v2.exercisedb.io/image/rR9C4UemCxRcLX,0606,lever t bar row,upper back,"['biceps', 'forearms']","['Adjust the seat height and footplate position to ensure proper alignment.', 'Sit on the machine with your chest against the pad and your feet flat on the footplate.', 'Grasp the handles with an overhand grip, slightly wider than shoulder-width apart.', 'Keep your back straight and engage your core.', 'Pull the handles towards your torso, squeezing your shoulder blades together.', 'Pause for a moment at the peak contraction, then slowly release the handles back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,leverage machine,https://v2.exercisedb.io/image/EgVh7L9NgnNH6m,0607,lever triceps extension,triceps,['shoulders'],"['Adjust the seat height and position yourself on the machine with your back against the pad.', 'Grasp the handles with an overhand grip and fully extend your arms in front of you.', 'Keeping your upper arms stationary, slowly lower the handles towards your forehead by bending your elbows.', 'Pause for a moment at the bottom, then push the handles back up to the starting position by extending your arms.', 'Repeat for the desired number of repetitions.']"
back,rope,https://v2.exercisedb.io/image/O22zd9YMceB1rR,0609,london bridge,upper back,"['shoulders', 'biceps', 'forearms']","['Attach the rope to a high anchor point.', 'Stand facing away from the anchor point with your feet shoulder-width apart.', 'Grasp the rope with an overhand grip, palms facing down.', 'Lean forward slightly, keeping your back straight and core engaged.', 'Pull the rope towards your body, squeezing your shoulder blades together.', 'Pause for a moment at the peak of the movement, then slowly release the tension and return to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/xOKEmRGrHLluga,0613,lying (side) quads stretch,quads,['hamstrings'],"['Lie on your side with your legs straight.', 'Bend your top leg and grab your ankle or foot with your hand.', 'Gently pull your ankle or foot towards your glutes until you feel a stretch in your quads.', 'Hold the stretch for 20-30 seconds.', 'Release the stretch and repeat on the other side.']"
waist,body weight,https://v2.exercisedb.io/image/70tQCPKo6TYxZs,0620,lying leg raise flat bench,abs,['hip flexors'],"['Lie flat on a flat bench with your back pressed against it.', 'Place your hands under your glutes for support.', 'Keep your legs straight and together, and lift them up towards the ceiling.', 'Pause for a moment at the top, then slowly lower your legs back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/VFB6skNQSaR0ZM,0624,march sit (wall),glutes,"['quadriceps', 'hamstrings', 'calves']","['Stand with your back against a wall and your feet hip-width apart.', 'Slowly slide your back down the wall until your knees are bent at a 90-degree angle.', 'Lift your right foot off the ground and bring your knee towards your chest.', 'Lower your right foot back down and lift your left foot off the ground, bringing your knee towards your chest.', 'Continue alternating between lifting your right and left foot for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/QTSJQ4-29iLRrK,0627,mixed grip chin-up,lats,"['biceps', 'forearms']","['Grab the pull-up bar with an underhand grip (palms facing towards you) and your hands slightly wider than shoulder-width apart.', 'Hang from the bar with your arms fully extended and your feet off the ground.', 'Engage your back muscles and pull your body up towards the bar, leading with your chest.', 'Continue pulling until your chin is above the bar.', 'Pause for a moment at the top, then slowly lower your body back down to the starting position with control.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/oH02MUZiwecRnS,0628,monster walk,glutes,"['hamstrings', 'quadriceps']","['Place a resistance band around your ankles.', 'Stand with your feet shoulder-width apart and slightly bend your knees.', 'Take a step to the side with your right foot, maintaining tension on the resistance band.', 'Follow with your left foot, stepping to the side to return to the starting position.', 'Repeat for the desired number of repetitions, then switch sides.']"
cardio,body weight,https://v2.exercisedb.io/image/x3MMYict7VrStX,0630,mountain climber,cardiovascular system,"['core', 'shoulders', 'triceps']","['Start in a high plank position with your hands directly under your shoulders and your body in a straight line.', 'Engage your core and bring your right knee towards your chest, then quickly switch and bring your left knee towards your chest.', 'Continue alternating legs in a running motion, keeping your hips low and your core engaged.', 'Maintain a steady pace and breathe evenly throughout the exercise.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/zJGDjZlWPiEVW1,0631,muscle up,lats,"['biceps', 'triceps', 'shoulders', 'chest']","['Start by hanging from a pull-up bar with your palms facing away from you and your arms fully extended.', 'Engage your core and pull your body up towards the bar, leading with your chest.', 'As you reach the top of the movement, transition your grip so that your palms are facing towards you.', 'Continue pulling yourself up until your chest is above the bar and your arms are fully flexed.', 'Reverse the movement by slowly lowering yourself back down to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,body weight,https://v2.exercisedb.io/image/2oVJfVvTwN1HQJ,0634,negative crunch,abs,['hip flexors'],"['Lie flat on your back with your knees bent and feet flat on the ground.', 'Place your hands behind your head with your elbows pointing outwards.', 'Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle.', 'Pause for a moment at the top, then slowly lower your upper body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,body weight,https://v2.exercisedb.io/image/Jq7nl28upfGjy0,0635,oblique crunches floor,abs,['obliques'],"['Lie on your back with your knees bent and feet flat on the floor.', 'Place your hands behind your head or cross them over your chest.', 'Engage your abs and lift your shoulder blades off the floor, rotating your torso to one side.', 'Pause for a moment, then lower your shoulder blades back down to the floor.', 'Repeat on the other side, alternating sides with each repetition.']"
upper arms,olympic barbell,https://v2.exercisedb.io/image/XsTk2mYOF-ySlZ,0636,olympic barbell hammer curl,biceps,['forearms'],"['Stand up straight with your feet shoulder-width apart and hold an Olympic barbell with an overhand grip.', ""Let the barbell hang at arm's length in front of your thighs, with your palms facing your body."", 'Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the barbell until your biceps are fully contracted and the barbell is at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the barbell back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,olympic barbell,https://v2.exercisedb.io/image/9Dkp-KeSPiqR7h,0637,olympic barbell triceps extension,triceps,['shoulders'],"['Start by standing with your feet shoulder-width apart and holding the barbell with an overhand grip.', 'Raise the barbell above your head, fully extending your arms.', 'Keeping your upper arms close to your head, slowly lower the barbell behind your head by bending your elbows.', 'Pause for a moment, then extend your arms back to the starting position.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/l55Ou1jUlRjPfq,0638,one arm chin-up,lats,"['biceps', 'forearms']","['Stand facing a pull-up bar with your feet shoulder-width apart.', 'Reach up and grab the bar with an underhand grip, with one hand gripping the bar and the other hand holding your wrist for support.', 'Hang from the bar with your arm fully extended, keeping your body straight and your core engaged.', 'Pull yourself up towards the bar by bending your elbow and squeezing your back muscles.', 'Continue pulling until your chin is above the bar, then slowly lower yourself back down to the starting position.', 'Repeat for the desired number of repetitions, then switch arms and repeat.']"
upper arms,body weight,https://v2.exercisedb.io/image/TOaYbxhS9wtPMf,0639,one arm dip,triceps,"['chest', 'shoulders']","['Stand facing away from a bench or chair, with your feet shoulder-width apart.', 'Place one hand on the bench or chair behind you, fingers pointing towards your body.', 'Extend your legs out in front of you, keeping your heels on the ground.', 'Bend your elbows and lower your body towards the ground, keeping your back close to the bench or chair.', 'Pause for a moment at the bottom, then push through your palms to straighten your arms and return to the starting position.', 'Repeat for the desired number of repetitions, then switch sides and repeat with the other arm.']"
waist,medicine ball,https://v2.exercisedb.io/image/vNVyZzkFG9V3jm,0640,one arm slam (with medicine ball),abs,"['shoulders', 'back']","['Stand with your feet shoulder-width apart, holding the medicine ball with one hand in front of your waist.', 'Bend your knees slightly and engage your core.', 'Raise the medicine ball above your head, fully extending your arm.', 'Forcefully slam the medicine ball down to the ground, using your core and shoulders to generate power.', 'Catch the medicine ball on the bounce and repeat for the desired number of repetitions.']"
waist,weighted,https://v2.exercisedb.io/image/3K1khJRyycf2s3,0641,otis up,abs,"['hip flexors', 'lower back']","['Lie flat on your back with your knees bent and feet flat on the ground.', 'Place your hands behind your head with your elbows pointing outwards.', 'Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle.', 'Pause for a moment at the top, then slowly lower your upper body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/vbl62fU9KTIbj7,0642,outside leg kick push-up,glutes,"['quadriceps', 'hamstrings', 'calves']","['Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet together.', 'Lower your body towards the ground by bending your elbows, keeping your back straight and core engaged.', 'As you push back up, kick one leg out to the side, extending it fully and engaging your glutes.', 'Return your leg to the starting position and repeat the push-up, alternating legs with each repetition.', 'Continue alternating leg kicks and push-ups for the desired number of repetitions.']"
upper arms,body weight,https://v2.exercisedb.io/image/6KCDwqlxQasOdh,0643,overhead triceps stretch,triceps,['shoulders'],"['Stand or sit upright with your feet shoulder-width apart.', 'Extend one arm overhead, bending at the elbow so that your hand reaches towards the opposite shoulder blade.', 'With your other hand, gently pull the elbow of the extended arm towards the opposite side of your head, feeling a stretch in your triceps.', 'Hold the stretch for 15-30 seconds, then release.', 'Repeat on the other side.']"
upper legs,barbell,https://v2.exercisedb.io/image/2nXLSk3dPTEAM5,0648,power clean,hamstrings,"['glutes', 'quadriceps', 'calves']","['Start with the barbell on the ground in front of you, with your feet shoulder-width apart.', 'Bend down and grip the barbell with an overhand grip, slightly wider than shoulder-width apart.', 'Keep your back straight and chest up as you lift the barbell off the ground, extending your hips and knees.', 'As the barbell reaches your mid-thigh, explosively pull it upwards, shrugging your shoulders and pulling your elbows high and to the sides.', 'As the barbell reaches its highest point, quickly drop underneath it, rotating your elbows around and catching the barbell on your shoulders in a front squat position.', 'Stand up with the barbell, fully extending your hips and knees.', 'Lower the barbell back down to the starting position, keeping control of the weight throughout the movement.', 'Repeat for the desired number of repetitions.']"
waist,stability ball,https://v2.exercisedb.io/image/PLKsUl5UU7v3aI,0650,pull-in (on stability ball),abs,['hip flexors'],"['Start by sitting on the stability ball with your feet flat on the ground and your knees bent at a 90-degree angle.', 'Place your hands on the sides of the stability ball for support.', 'Engage your abs and slowly roll your hips forward, bringing your knees towards your chest.', 'Pause for a moment at the top of the movement, then slowly extend your legs back to the starting position.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/RxmCzfejbiA7kB,0651,pull up (neutral grip),lats,"['biceps', 'forearms']","['Hang from a pull-up bar with a neutral grip (palms facing each other) and your arms fully extended.', 'Engage your core and squeeze your shoulder blades together.', 'Pull your body up towards the bar by bending your elbows and driving your elbows down towards your hips.', 'Continue pulling until your chin is above the bar.', 'Pause for a moment at the top, then slowly lower your body back down to the starting position with control.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/69a-TOjXe0o-jV,0652,pull-up,lats,"['biceps', 'forearms']","['Hang from a pull-up bar with your palms facing away from you and your arms fully extended.', 'Engage your core and squeeze your shoulder blades together.', 'Pull your body up towards the bar by bending your elbows and bringing your chest towards the bar.', 'Pause at the top of the movement, then slowly lower your body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,bosu ball,https://v2.exercisedb.io/image/WOvzHgZG9BaavW,0653,push-up (bosu ball),pectorals,"['triceps', 'shoulders', 'core']","['Place the bosu ball on the ground with the flat side facing up.', 'Position yourself in a push-up position with your hands on the outer edges of the bosu ball.', 'Engage your core and lower your body down towards the bosu ball by bending your elbows.', 'Push yourself back up to the starting position by extending your arms.', 'Repeat for the desired number of repetitions.']"
chest,stability ball,https://v2.exercisedb.io/image/BMozRoiQgZkyFE,0655,push-up (on stability ball),pectorals,"['triceps', 'shoulders', 'core']","['Place the stability ball on the ground and position yourself facing down with your hands on the ball, shoulder-width apart.', 'Extend your legs straight out behind you, balancing on your toes.', 'Engage your core and lower your chest towards the ball by bending your elbows, keeping your body in a straight line.', 'Pause for a moment at the bottom, then push yourself back up to the starting position by straightening your arms.', 'Repeat for the desired number of repetitions.']"
chest,stability ball,https://v2.exercisedb.io/image/5RAIPu0TW5VYAm,0656,push-up (on stability ball),pectorals,"['triceps', 'shoulders', 'core']","['Place the stability ball on the ground and position yourself facing down with your hands on the ball, shoulder-width apart.', 'Extend your legs straight out behind you, balancing on your toes.', 'Engage your core and lower your chest towards the ball by bending your elbows, keeping your body in a straight line.', 'Pause for a moment at the bottom, then push yourself back up to the starting position by straightening your arms.', 'Repeat for the desired number of repetitions.']"
chest,body weight,https://v2.exercisedb.io/image/PCG6AjZN0fBIjH,0658,push-up (wall) v. 2,pectorals,"['triceps', 'shoulders']","[""Stand facing a wall, about arm's length away."", 'Place your hands on the wall at shoulder height, slightly wider than shoulder-width apart.', 'Step back with your feet, keeping them hip-width apart.', 'Engage your core and keep your body in a straight line from head to heels.', 'Bend your elbows and lower your chest towards the wall, keeping your body straight.', 'Pause for a moment, then push yourself back to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,body weight,https://v2.exercisedb.io/image/d-YdFs-c8x3T1n,0659,push-up (wall),pectorals,"['triceps', 'deltoids']","[""Stand facing a wall, about arm's length away."", 'Place your hands on the wall at shoulder height, slightly wider than shoulder-width apart.', 'Step back a few feet, keeping your body straight and your feet hip-width apart.', 'Bend your elbows and lower your chest towards the wall, keeping your body in a straight line.', 'Push back up to the starting position, straightening your arms.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/5CVeoZSRDtEsEV,0660,push-up close-grip off dumbbell,triceps,"['chest', 'shoulders']","['Start in a push-up position with your hands placed close together, directly under your shoulders.', 'Hold a dumbbell in each hand, resting them on the ground.', 'Lower your body towards the ground by bending your elbows, keeping them close to your sides.', 'Push through your palms to extend your arms and return to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,body weight,https://v2.exercisedb.io/image/31p8td-i3o4u1s,0661,push-up inside leg kick,glutes,"['quadriceps', 'hamstrings', 'calves', 'core']","['Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet together.', 'Lower your body towards the ground by bending your elbows, keeping your back straight and your core engaged.', 'As you push back up, lift one leg off the ground and kick it out to the side, keeping it straight.', 'Lower your leg back down and repeat the push-up, then switch to the other leg.', 'Continue alternating leg kicks with each push-up repetition.']"
chest,body weight,https://v2.exercisedb.io/image/7acdxSivx8NX0B,0662,push-up,pectorals,"['triceps', 'deltoids', 'core']","['Start in a high plank position with your hands slightly wider than shoulder-width apart and your feet together.', 'Engage your core and lower your body towards the ground by bending your elbows, keeping your body in a straight line.', 'Pause for a moment when your chest is just above the ground, then push yourself back up to the starting position by straightening your arms.', 'Repeat for the desired number of repetitions.']"
chest,medicine ball,https://v2.exercisedb.io/image/pGtgy7WqTfj7jF,0663,push-up medicine ball,pectorals,"['triceps', 'shoulders', 'core']","['Start in a high plank position with your hands on the medicine ball, shoulder-width apart.', 'Engage your core and lower your body towards the ground by bending your elbows, keeping your back straight.', 'Push through your palms to extend your arms and return to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,body weight,https://v2.exercisedb.io/image/CKUeNtfARsqgFw,0664,push-up to side plank,abs,"['shoulders', 'chest', 'triceps']","['Start in a push-up position with your hands shoulder-width apart and your body in a straight line.', 'Lower your body towards the ground by bending your elbows, keeping your core engaged.', 'Push back up to the starting position.', 'Shift your weight onto your left hand and rotate your body to the right, lifting your right arm towards the ceiling.', 'Hold the side plank position for a few seconds, then return to the starting position.', 'Repeat the push-up and side plank on the opposite side.', 'Continue alternating sides for the desired number of repetitions.']"
chest,body weight,https://v2.exercisedb.io/image/jCqL3lg4cDCIxX,0666,raise single arm push-up,pectorals,"['triceps', 'shoulders', 'core']","['Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet together.', 'Extend one arm straight out to the side, parallel to the ground.', 'Lower your body towards the ground by bending your elbows, keeping your back straight and core engaged.', 'Push back up to the starting position, using your chest muscles to lift your body.', 'Repeat with the other arm extended.']"
upper legs,body weight,https://v2.exercisedb.io/image/bJxZDdRmm6h-we,0668,rear decline bridge,glutes,"['hamstrings', 'lower back']","['Lie on your back with your feet flat on the ground and your knees bent.', 'Place your arms by your sides with your palms facing down.', 'Engage your glutes and hamstrings, and lift your hips off the ground until your body forms a straight line from your knees to your shoulders.', 'Hold this position for a few seconds, then slowly lower your hips back down to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,body weight,https://v2.exercisedb.io/image/wtNErKUuqeeoZv,0669,rear deltoid stretch,delts,"['trapezius', 'rhomboids']","['Stand tall with your feet shoulder-width apart.', 'Extend your right arm across your chest, placing your left hand on your right elbow.', 'Gently pull your right arm towards your left shoulder, feeling a stretch in your right shoulder.', 'Hold the stretch for 15-30 seconds, then release.', 'Repeat on the other side.']"
back,body weight,https://v2.exercisedb.io/image/2fRiT3Y8T8fqRW,0670,rear pull-up,lats,"['biceps', 'forearms']","['Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart.', 'Hang from the bar with your arms fully extended and your body straight.', 'Engage your back muscles and pull your body up towards the bar, keeping your elbows close to your body.', 'Continue pulling until your chin is above the bar.', 'Pause for a moment at the top, then slowly lower your body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,body weight,https://v2.exercisedb.io/image/jyGQtuHX5fpxja,0672,reverse dip,triceps,"['chest', 'shoulders']","['Position yourself between two parallel bars with your arms fully extended and your body straight.', 'Lower your body by bending your elbows until your upper arms are parallel to the ground.', 'Pause for a moment, then push yourself back up to the starting position by straightening your arms.', 'Repeat for the desired number of repetitions.']"
back,leverage machine,https://v2.exercisedb.io/image/PiA9tteh2zliP9,0673,reverse grip machine lat pulldown,lats,"['biceps', 'forearms']","['Adjust the seat height and position yourself on the machine with your knees under the pads and your feet flat on the ground.', 'Grasp the handles with an underhand grip, slightly wider than shoulder-width apart.', 'Sit upright with your chest out and shoulders back, maintaining a slight arch in your lower back.', 'Pull the handles down towards your chest, squeezing your shoulder blades together.', 'Pause for a moment at the bottom of the movement, then slowly release the handles back to the starting position.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/sryzKajJmgV7f6,0674,reverse grip pull-up,lats,"['biceps', 'forearms']","['Grab the pull-up bar with an underhand grip, hands shoulder-width apart.', 'Hang from the bar with your arms fully extended and your body straight.', 'Engage your back muscles and pull your body up towards the bar, leading with your chest.', 'Continue pulling until your chin is above the bar.', 'Pause for a moment at the top, then slowly lower your body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper legs,stability ball,https://v2.exercisedb.io/image/VjliLTWOVrfPW9,0675,reverse hyper extension (on stability ball),glutes,"['hamstrings', 'lower back']","['Lie face down on a stability ball with your hips resting on the ball and your legs extended straight behind you.', 'Place your hands on the ground in front of you for stability.', 'Engaging your glutes and hamstrings, lift your legs up towards the ceiling as high as you can.', 'Pause for a moment at the top, then slowly lower your legs back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,body weight,https://v2.exercisedb.io/image/Qorl60hXgKvtjX,0677,ring dips,triceps,"['chest', 'shoulders']","['Start by hanging from the rings with your arms fully extended and your body straight.', 'Lower your body by bending your elbows until your shoulders are below your elbows.', 'Push yourself back up to the starting position by straightening your arms.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/j-DHVGzh-Uw8TN,0678,rocky pull-up pulldown,lats,"['biceps', 'forearms']","['Stand in front of a pull-up bar with your feet shoulder-width apart.', 'Reach up and grab the bar with an overhand grip, slightly wider than shoulder-width apart.', 'Hang from the bar with your arms fully extended and your body straight.', 'Engage your back muscles and pull your body up towards the bar, leading with your chest.', 'Pause for a moment at the top, then slowly lower your body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
back,rope,https://v2.exercisedb.io/image/N3FBZOQi9TTO5g,0680,rope climb,upper back,"['forearms', 'biceps', 'shoulders']","['Stand facing the rope with your feet shoulder-width apart.', 'Grab the rope with both hands, palms facing towards you.', 'Bend your knees slightly and engage your core.', 'Begin pulling yourself up the rope by alternating hand-over-hand movements.', 'Use your legs to assist in the upward movement.', 'Continue climbing until you reach the desired height or the top of the rope.', 'To descend, reverse the hand-over-hand movement while controlling your descent.', 'Repeat for the desired number of repetitions.']"
cardio,body weight,https://v2.exercisedb.io/image/RxfA1HN4qWE5nO,0684,run (equipment),cardiovascular system,"['quadriceps', 'hamstrings', 'calves']","['Start by standing upright with your feet hip-width apart.', 'Engage your core and keep your upper body relaxed.', 'Begin jogging in place, lifting your knees up towards your chest and landing softly on the balls of your feet.', 'Maintain a steady pace and continue jogging for the desired duration or distance.', 'Remember to breathe deeply and maintain good posture throughout the exercise.']"
cardio,body weight,https://v2.exercisedb.io/image/PXr0QHGJIJY6g3,0685,run,cardiovascular system,"['quadriceps', 'hamstrings', 'calves']","['Start by standing upright with your feet hip-width apart.', 'Engage your core and keep your upper body relaxed.', 'Begin jogging in place, lifting your knees up towards your chest and landing softly on the balls of your feet.', 'Maintain a steady pace and continue jogging for the desired duration or distance.', 'Remember to breathe deeply and maintain good posture throughout the exercise.']"
waist,body weight,https://v2.exercisedb.io/image/Oimfft1IT8q4t6,0687,russian twist,abs,['obliques'],"['Sit on the ground with your knees bent and feet flat on the floor.', 'Lean back slightly while keeping your back straight and your core engaged.', 'Hold your hands together in front of your chest or hold a weight if desired.', 'Lift your feet off the ground, balancing on your sit bones.', 'Twist your torso to the right, bringing your hands or weight towards the right side of your body.', 'Pause for a moment, then twist your torso to the left, bringing your hands or weight towards the left side of your body.', 'Continue alternating sides for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/Wl2TCjaJEEvwaG,0688,scapular pull-up,traps,"['biceps', 'rhomboids', 'rear deltoids']","['Start by hanging from a pull-up bar with your palms facing away from you and your arms fully extended.', 'Retract your shoulder blades by pulling them down and back.', 'Engage your back muscles and pull your body up towards the bar, focusing on squeezing your shoulder blades together.', 'Pause for a moment at the top of the movement, then slowly lower your body back down to the starting position.', 'Repeat for the desired number of repetitions.']"
waist,body weight,https://v2.exercisedb.io/image/B4q9vllWk4F5oA,0689,seated leg raise,abs,['hip flexors'],"['Sit on a flat bench with your back straight and your feet flat on the ground.', 'Place your hands on the sides of the bench for support.', 'Keeping your legs straight, slowly raise them up in front of you until they are parallel to the ground.', 'Pause for a moment at the top, then slowly lower your legs back down to the starting position.', 'Repeat for the desired number of repetitions.']"
back,body weight,https://v2.exercisedb.io/image/vppbxcHld0FLRy,0690,seated lower back stretch,lats,"['glutes', 'hamstrings']","['Sit on the edge of a chair with your feet flat on the ground.', 'Place your hands on your thighs or on the sides of the chair for support.', 'Slowly lean forward from your hips, keeping your back straight.', 'Feel the stretch in your lower back and hold for 20-30 seconds.', 'Slowly return to the starting position and repeat for the desired number of repetitions.']"
